name,brand,price,rating,reviews,link,search_query,image_url,description,availability,loyaltypoints
"HP Pavilion 14, 12th Gen Intel Core i7-1255U, 16GB DDR4, 1TB SSD, (Win11, Office21, Silver,1.41 kg), IPS, Micro-edge, BrightView,14-inch (35.6cm) FHD Laptop, Intel Iris Xe graphics, HD camera,dv2015TU",HP,74990,4,688,https://www.amazon.in/HP-Pavilion-Micro-Edge-Graphics-14-dv2015TU/dp/B0B1MBFJJ2/ref=sr_1_71?dib=eyJ2IjoiMSJ9.HXdmQImSBMDOIIFGAwXT2ZTVSOXS-krlorFb82NSJ9jE7cENySffLx_dobbtkmYLwPm_qiB6_5uEJWXeWznfIlN9Yqi2erOc6nbcT9SIYkoQMeS9OUjGSS0z41L7gYQ6N0RpHKrVm3SkmlRBw7Iq1JPjK6jh0FHTw9_ChM5c-n4s1Y4a0c7Z-s7o85_YIlvFyeJHjwq6V_hICRlX98LuC-Ojit5VgjIS9ds0KDNf9SQ.w53wgUN0KK9HCb8EfbU3kv6nmwUHNCnZM4x_BUPWWVE&dib_tag=se&keywords=laptop&qid=1741421243&sr=8-71,laptop,https://m.media-amazon.com/images/I/41wSBrwlWML._SX300_SY300_QL70_FMwebp_.jpg,"About this item Do Check Partner offer section for Exciting offers from HPProcessorIntel Core i7-1255U up to 4.7 GHz with Intel Turbo Boost Technology2g,12 MB L3 cache, 10 cores, 12 threads Memory  Storage 16 GB DDR4-3200 SDRAM 2 x 8 GB Storage 1 TB PCIe NVMe M.2 SSD Display  Graphics 35.6 cm 14 diagonal, FHD, IPS, micro-edge, BrightView, 250 nits, 157 ppi  Graphics Intel UHD GraphicsOperating System  Pre-installed Software Pre-loaded Windows 11 Home 64 Single Language Microsoft Office Home  Student 2021McAfee LiveSafe 30 days free trial as default Pre-installed Alexa built-in- Your life simplified with Alexa. Just ask Alexa to check your calendar, create to-do lists, shopping lists, play music, set reminders, get latest news and control smart home. Ports 1 SuperSpeed USB Type-C 10Gbps signaling rate USB Power Delivery, DisplayPort 1.4, HP Sleep and Charge, 2 SuperSpeed USB Type-A 5Gbps signaling rate,1 Headphonemicrophone Combo,1 AC Smart pin, 1 HDMI 2.1Features Camera HP Wide Vision 720p HD camera with temporal noise reduction and integrated dual array digital microphones Audio Audio by BO, Dual Speakers Keyboard Full-size backlit natural silver keyboard , HP Imagepad with multi-touch gesture support Battery 3-cell, 43 Wh Li-ion, Support battery fast charge Networking MediaTek Wi-Fi CERTIFIED 6 MT7921 2x2 and Bluetooth 5.2 combo, MU-MIMO supported Fingerprint Reader Why HP? What is good for the planet, is good for technology and good for us. Technology must be mindful of the environment and HP believes in sustainability. In an unlikely case of product quality related issue, we may ask you to reach out to brands customer service support and seek resolution. We will require brand proof of issue to process replacement request. Form Factor Laptop Human Interface Input Microphonekeyboard Display Resolution Maximum 1920 X 1080 Software Included Microsoft Office 365 Resolution 1280 X 720 Hard Disk Interface Usbusb C  See more product details",36,7499
"Acer [Smartchoice Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/8 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG",Acer,28990,4,1077,https://www.amazon.in/Acer-Smartchoice-Premium-Windows-AL15-41/dp/B0CWTSF1TK/ref=sr_1_72?dib=eyJ2IjoiMSJ9.HXdmQImSBMDOIIFGAwXT2ZTVSOXS-krlorFb82NSJ9jE7cENySffLx_dobbtkmYLwPm_qiB6_5uEJWXeWznfIlN9Yqi2erOc6nbcT9SIYkoQMeS9OUjGSS0z41L7gYQ6N0RpHKrVm3SkmlRBw7Iq1JPjK6jh0FHTw9_ChM5c-n4s1Y4a0c7Z-s7o85_YIlvFyeJHjwq6V_hICRlX98LuC-Ojit5VgjIS9ds0KDNf9SQ.w53wgUN0KK9HCb8EfbU3kv6nmwUHNCnZM4x_BUPWWVE&dib_tag=se&keywords=laptop&qid=1741421243&sr=8-72,laptop,https://m.media-amazon.com/images/I/415M08foEuL._SX300_SY300_QL70_FMwebp_.jpg,"About this item Processor AMD Ryzen 3 5300U Quad-Core Mobile Processor with AMD Radeon Graphics.Maximum Power Supply Wattage 65 W Visibly Stunning Experience sharp details and crisp colors on the 15.6 Full HD display, 169 aspect ratio, ultra-slim design and narrow bezels. Internal Specifications RAM - 8 GB of Dual-channel DDR4, 2 SODIMM sockets Storage - 512 GB SSD NVMe solid-state drive storage expandable up to 1TB to store your files and media Ports 1 x USB 3.2 Gen 1 Type A, 2 x USB 2.0 Type A, 1 x USB 3.2 Gen 2 Type C, 1 x DC-in jack Keyboard 100-101-104-key keyboard with independent numeric keypad, international language support  See more product details",53,2899
"Lenovo V15 G4 AMD Athlon Silver 7120U Laptop 8GB LPDDR5 Ram, 512 GB SSD PCIe, Windows 11 Lifetime Validity,15.6"" FHD Screen, AMD Radeon 610M, Silver, 1 Year Brand Warranty",Lenovo,24980,3.9,126,https://www.amazon.in/Lenovo-V15-Lifetime-Validity-Warranty/dp/B0CL7CMTXS/ref=sr_1_73?dib=eyJ2IjoiMSJ9.HXdmQImSBMDOIIFGAwXT2ZTVSOXS-krlorFb82NSJ9jE7cENySffLx_dobbtkmYLwPm_qiB6_5uEJWXeWznfIlN9Yqi2erOc6nbcT9SIYkoQMeS9OUjGSS0z41L7gYQ6N0RpHKrVm3SkmlRBw7Iq1JPjK6jh0FHTw9_ChM5c-n4s1Y4a0c7Z-s7o85_YIlvFyeJHjwq6V_hICRlX98LuC-Ojit5VgjIS9ds0KDNf9SQ.w53wgUN0KK9HCb8EfbU3kv6nmwUHNCnZM4x_BUPWWVE&dib_tag=se&keywords=laptop&qid=1741421243&sr=8-73,laptop,https://m.media-amazon.com/images/I/41Kz72sUirL._SY300_SX300_QL70_FMwebp_.jpg,"Lenovo V15 G4 AMD Athlon Silver 7120U Laptop with 8GB LPDDR5 Ram, 512 GB SSD PCIe, Windows 11 with Lifetime Validity,15.6 FHD Screen, AMD Radeon 610M, Silver, 1 Year Brand Warranty",100,2498
"Lenovo LOQ 2024 AMD Ryzen 7 7435HS | NVIDIA RTX 4060 8GB (24GB RAM/512GB SSD/15.6"" (39.6cm)/Windows 11/Office Home 2024/100% sRGB/3 Mon. Game Pass/Grey/2.4Kg), 83JC00EHIN Gaming Laptop",Lenovo,90490,4.1,23,https://www.amazon.in/Lenovo-7435HS-NVIDIA-Windows-83JC00EHIN/dp/B0DPQJZ3JR/ref=sr_1_74?dib=eyJ2IjoiMSJ9.HXdmQImSBMDOIIFGAwXT2ZTVSOXS-krlorFb82NSJ9jE7cENySffLx_dobbtkmYLwPm_qiB6_5uEJWXeWznfIlN9Yqi2erOc6nbcT9SIYkoQMeS9OUjGSS0z41L7gYQ6N0RpHKrVm3SkmlRBw7Iq1JPjK6jh0FHTw9_ChM5c-n4s1Y4a0c7Z-s7o85_YIlvFyeJHjwq6V_hICRlX98LuC-Ojit5VgjIS9ds0KDNf9SQ.w53wgUN0KK9HCb8EfbU3kv6nmwUHNCnZM4x_BUPWWVE&dib_tag=se&keywords=laptop&qid=1741421243&sr=8-74,laptop,https://m.media-amazon.com/images/I/51mMS62QLJL._SY300_SX300_QL70_FMwebp_.jpg,"Stay well ahead of the gaming curve with the Lenovo LOQ 15ARP9, with cutting-edge AI performance tuning and state-of-the-art hardware and thermals. This cutting-edge gaming engine is powered by up to AMD Ryzen 7 7435H processor, NVIDIA GeForce RTX 4060 Laptop GPU and up to 24GB 4800Mhz DDR5 RAM, performance-tuned by the Lenovo AI Engine and a dedicated MUX Switch with NVIDIA Advanced Optimus to push your system beyond its set limits. The Lenovo LOQ 15ARP9 boasts a thin side wall and higher-performing rear IO. Shake the world of gaming while staying inconspicuous in public spaces with the cutting-edge thermal design. Dive into adrenaline-pumping action with the pro-grade 15 1609 100 sRGB display with up to 145Hz variable refresh rate. Last but not least, bring to bear the full might of your typing abilities and conquer gaming, work and school with the legendary Lenovo gaming keyboard.",46,9049
"Lenovo IdeaPad Slim 1 Intel® Celeron® N4020 15.6 inch (39.6cm) Thin & Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Office Home & Student 2024/1Yr ADP Free/Cloud Grey/1.54Kg), 82V700L2IN",Lenovo,23990,0,0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NzAwNDg5ODA3NTcyNTY6MTc0MTQyMTI0MzpzcF9tdGY6MzAwNDkxODY0NzYyNTMyOjowOjo&url=%2FLenovo-IdeaPad-Celeron%25C2%25AE-Windows-82V700L2IN%2Fdp%2FB0DWSZ4MD8%2Fref%3Dsr_1_75_sspa%3Fdib%3DeyJ2IjoiMSJ9.HXdmQImSBMDOIIFGAwXT2ZTVSOXS-krlorFb82NSJ9jE7cENySffLx_dobbtkmYLwPm_qiB6_5uEJWXeWznfIlN9Yqi2erOc6nbcT9SIYkoQMeS9OUjGSS0z41L7gYQ6N0RpHKrVm3SkmlRBw7Iq1JPjK6jh0FHTw9_ChM5c-n4s1Y4a0c7Z-s7o85_YIlvFyeJHjwq6V_hICRlX98LuC-Ojit5VgjIS9ds0KDNf9SQ.w53wgUN0KK9HCb8EfbU3kv6nmwUHNCnZM4x_BUPWWVE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1741421243%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,laptop,https://m.media-amazon.com/images/I/41q+kEPtPcL._SX300_SY300_.jpg,"The Lenovo IdeaPad Slim 1 is a powerhouse of efficiency and portability, designed to meet the needs of students, professionals, and anyone seeking a cost-effective, yet high-performing laptop. Offering unmatched performance and mobility, this laptop redefines what an affordable device can achieve, raising the bar for entry-level laptops with its combination of powerful hardware, practical features, and sleek design. Whether youre working on documents, enjoying media, or staying connected on video calls, the IdeaPad Slim 1 ensures that you can achieve more, effortlessly. Portability is another area where the Lenovo IdeaPad Slim 1 excels. At just 17.9 mm in thickness, it is incredibly slim and compact, making it perfect for people on the go. Whether you are a student heading to class, a professional commuting to work, or a traveler working remotely, the IdeaPad Slim 1 easily fits into backpacks or briefcases without adding unnecessary bulk or weight. Its lightweight design ensures that you can take the laptop anywhere with minimal hassle. The combination of its slim profile and lightweight body makes it ideal for anyone who values efficiency without being weighed down by a cumbersome device. Long battery life is another key feature that enhances the portability of the Lenovo IdeaPad Slim 1. With up to 11 hours of battery life, this laptop allows you to stay productive throughout the day without needing to constantly search for a power outlet. Whether youre working on projects, attending virtual meetings, or watching movies, the battery life ensures that you dont have to interrupt your work or leisure time to recharge. In addition to its impressive battery life, the IdeaPad Slim 1 features rapid charge capabilities, enabling you to regain up to 2 hours of battery life in just 15 minutes of charging. This quick-charge functionality is a game-changer for busy individuals who need to power up their device in a short amount of time while on the move, ensuring that you can stay productive and connected even when youre short on time. he IdeaPad Slim 1 also excels in providing a superior visual and auditory experience. It boasts a 14-inch display, which offers an immersive screen size that is perfect for work, study, or entertainment. With a Full HD resolution on select models, users can enjoy crisp and clear visuals whether they are viewing documents, editing images, or watching videos. The 87 Active Area Ratiothe amount of screen compared to the size of its bordersmaximizes the display area, giving you more screen real estate to view content without feeling cramped. The laptops design also features four-sided narrow bezels, which enhance the screens overall visual appeal while allowing for a more immersive experience. These bezels help maximize the viewing area, providing you with an expansive, almost edge-to-edge display, perfect for both productivity tasks and entertainment. To complement the exceptional visual experience, the IdeaPad Slim 1 is equipped with Dolby Audio speakers, delivering rich and robust sound. Whether youre watching videos, listening to music, or joining a video call, the speakers provide clear, high-quality audio. With remote work and virtual communication becoming increasingly important, the IdeaPad Slim 1 ensures that you remain connected with a clear and effective video call setup. It features a 1MP camera that not only provides decent image quality for video conferencing but also comes equipped with a privacy shutter. This shutter allows you to protect your privacy when the camera is not in use, providing peace of mind to users who are concerned about their security. Additionally, the Smart Noise Cancelling technology built into the IdeaPad Slim 1 helps eliminate background noise during calls. This feature is especially beneficial when working in noisy environments or when you want to ensure that your conversations are crystal-clear. The combination of a decent camera, privacy features, and noise-canceling technology ensures that video calls are smooth, professional, and secure. The IdeaPad Slim 1 also comes with an up-to-512 GB SSD option, providing ample storage space for your files, documents, photos, and more. This solid-state drive SSD ensures faster read and write speeds compared to traditional hard drives, allowing for quick boot times, rapid application launches, and seamless file access. Whether youre working on large projects or simply storing everyday files, the SSD provides enough space and speed to handle it all.",57,2399
"ASUS Vivobook 15, 15.6"" FHD, 13th Gen Intel Core i5-13420H, Thin & Light Laptop(16GB RAM/512GB SSD/Intel Iris Xᵉ iGPU/Windows 11/MS Office 365 Basic(1Year)*/Office 2024/Blue/1.5 Kg),X1502VA-BQ836WS",Asus,56990,0,0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NzAwNDg5ODA3NTcyNTY6MTc0MTQyMTI0MzpzcF9tdGY6MzAwNDk2MjYxNjE5MzMyOjowOjo&url=%2FASUS-Vivobook-i5-13420H-Windows-X1502VA-BQ836WS%2Fdp%2FB0DTYKLHYC%2Fref%3Dsr_1_76_sspa%3Fdib%3DeyJ2IjoiMSJ9.HXdmQImSBMDOIIFGAwXT2ZTVSOXS-krlorFb82NSJ9jE7cENySffLx_dobbtkmYLwPm_qiB6_5uEJWXeWznfIlN9Yqi2erOc6nbcT9SIYkoQMeS9OUjGSS0z41L7gYQ6N0RpHKrVm3SkmlRBw7Iq1JPjK6jh0FHTw9_ChM5c-n4s1Y4a0c7Z-s7o85_YIlvFyeJHjwq6V_hICRlX98LuC-Ojit5VgjIS9ds0KDNf9SQ.w53wgUN0KK9HCb8EfbU3kv6nmwUHNCnZM4x_BUPWWVE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1741421243%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,laptop,https://m.media-amazon.com/images/I/41dCPg64aOL._SX300_SY300_QL70_FMwebp_.jpg,"ASUS Vivobook 15, 15.6 FHD 1920 x 1080, Intel Core i5-13420H Processor 2.1 GHz,16GB RAM512GB SSDIntegrated Intel Iris Xᵉ GraphicsWindows 11Office Home 2024Quiet Blue1.5 Kg,X1502VA-BQ836WS",27,5699
"Lenovo Latest Launched V15 (2024) 15.6"" FHD Anti-Glare Laptop, Intel Celeron N4500, 8GB DDR4 RAM, 256 NVME SSD, Intel UHD Graphics, Wi-Fi, Bluetooth, Windows 11, Black,1 Year Warranty",Lenovo,22990,3.2,40,https://www.amazon.in/Lenovo-Launched-V15-Anti-Glare-Bluetooth/dp/B0CVTJSWV1/ref=sr_1_77?dib=eyJ2IjoiMSJ9.HXdmQImSBMDOIIFGAwXT2ZTVSOXS-krlorFb82NSJ9jE7cENySffLx_dobbtkmYLwPm_qiB6_5uEJWXeWznfIlN9Yqi2erOc6nbcT9SIYkoQMeS9OUjGSS0z41L7gYQ6N0RpHKrVm3SkmlRBw7Iq1JPjK6jh0FHTw9_ChM5c-n4s1Y4a0c7Z-s7o85_YIlvFyeJHjwq6V_hICRlX98LuC-Ojit5VgjIS9ds0KDNf9SQ.w53wgUN0KK9HCb8EfbU3kv6nmwUHNCnZM4x_BUPWWVE&dib_tag=se&keywords=laptop&qid=1741421243&sr=8-77,laptop,https://m.media-amazon.com/images/I/51Bs0nmNmaL._SX300_SY300_QL70_FMwebp_.jpg,Lenovo V15 G2 15.6 Full HD Anti-Glare Business Laptop,55,2299
"Lenovo LOQ 2024 13th Gen Core i7-13650HX |NVIDIA RTX 4060 8GB (24GB RAM/512GB SSD/15.6 Inches (39.6cm)/144Hz/Windows 11/MS Office 21/1Yr ADP Free/3mon Game Pass/Grey/2.4Kg), 83DV00LXIN Gaming Laptop",Lenovo,108990,3.6,36,https://www.amazon.in/Lenovo-i7-13650HX-39-6cm-300Nits-83DV00LXIN/dp/B0D3TGNY9G/ref=sr_1_78?dib=eyJ2IjoiMSJ9.HXdmQImSBMDOIIFGAwXT2ZTVSOXS-krlorFb82NSJ9jE7cENySffLx_dobbtkmYLwPm_qiB6_5uEJWXeWznfIlN9Yqi2erOc6nbcT9SIYkoQMeS9OUjGSS0z41L7gYQ6N0RpHKrVm3SkmlRBw7Iq1JPjK6jh0FHTw9_ChM5c-n4s1Y4a0c7Z-s7o85_YIlvFyeJHjwq6V_hICRlX98LuC-Ojit5VgjIS9ds0KDNf9SQ.w53wgUN0KK9HCb8EfbU3kv6nmwUHNCnZM4x_BUPWWVE&dib_tag=se&keywords=laptop&qid=1741421243&sr=8-78,laptop,https://m.media-amazon.com/images/I/51tvc6JwiLL._SX300_SY300_QL70_FMwebp_.jpg,"About this item Processor Intel Core i7-13650HX  Speed 2.6GHz Base - T, P-core up to 4.9GHz, E-core up to 3.6GHz  Cache- 24MB Display 15.6 FHD 1920x1080 IPS Technology  144 Hz Refresh Rate  100pct. sRGB Brightness 300Nits Anti-glare  Connectivity  Wi-Fi 6, 802.11ax 2x2  BT5.2 Memory 24GB RAM DDR5-4800  Storage 512GB SSD Expandable upto 1TB Graphics NVIDIA GeForce RTX 4060 8GB GDDR6 Dedicated Graphics, Boost clock 2370Mhz with max TGP 115W  G-Sync  Cooling Dual 85mm 12V high-speed fans and larger vents ensure quiet and powerful cooling. AI Engine  The Lenovo AI Engine and Lenovo LA1 AI Chip work together with the MUX Switch with NVIDIA Advanced Optimus for a truly epic boost in performance, at levels youve never seen before.  See more product details",1,10899
"HP EliteBook 840 G10 Notebook, 14"" WUXGA Business Laptop, Intel i5-1335U, 32GB DDR5 RAM, 1TB SSD, Iris Xe Graphics, Backlit, Fingerprint, Wi-Fi 6, Windows 11 Pro & Microsoft Office Lifetime License",HP,92990,4.6,950,https://www.amazon.in/HP-EliteBook-840-Fingerprint-Microsoft/dp/B0D9YC8RZQ/ref=sr_1_79?dib=eyJ2IjoiMSJ9.HXdmQImSBMDOIIFGAwXT2ZTVSOXS-krlorFb82NSJ9jE7cENySffLx_dobbtkmYLwPm_qiB6_5uEJWXeWznfIlN9Yqi2erOc6nbcT9SIYkoQMeS9OUjGSS0z41L7gYQ6N0RpHKrVm3SkmlRBw7Iq1JPjK6jh0FHTw9_ChM5c-n4s1Y4a0c7Z-s7o85_YIlvFyeJHjwq6V_hICRlX98LuC-Ojit5VgjIS9ds0KDNf9SQ.w53wgUN0KK9HCb8EfbU3kv6nmwUHNCnZM4x_BUPWWVE&dib_tag=se&keywords=laptop&qid=1741421243&sr=8-79,laptop,https://m.media-amazon.com/images/I/418HrBCNhOL._SY300_SX300_QL70_FMwebp_.jpg,"StatementOriginal Seal is opened for upgrade ONLY. If the computer has modifications, then the manufacturer box is opened for it to be tested and inspected and to install the upgrades to achieve the specifications as advertised.Brand HPSeries HP EliteBook 840 LaptopProcessor i5-1335UProcessor Core 10-CoreProcessor Brand IntelProcessor Speed up to 4.6 GHzOperating System Windows 11 ProGraphics Intel Iris Xe GraphicsGPU Brand IntelGraphics Type IntegratedScreen Size 15.6 inchesScreen Resolution 1920 x 1200Screen Mode WUXGADisplay Screen Technology In-plane Switching IPS TechnologyDisplay Screen Type Anti-glareMemory up to 64GB DDR5 RAMHard Drive up to 2TB Solid State DriveType of Memory RAM DDR5Storage Type SSDConnectivity Wi-Fi 6, BluetoothColor Natural silverPorts  Slots2 x USB Type-C2 x USB Type-A1 x HDMI 2.11 x headphonemicrophone comboDimensions 12.4 Inches x 8.8 Inches x 0.76 InchesWeight 3 lbs",1,9299
"ASUS Vivobook 16"" FHD+ (1920 X 1200), 60Hz 300Nits, Core i5-12500H, (16GB RAM/512GB SSD/Intel Iris X? Graphics/Win 11/Office Home/Fingerprint/42Whr Battery/Transparent Silver/1.88Kg), X1605ZAC-MB541WS",Asus,53899,3.9,76,https://www.amazon.in/ASUS-i5-12500H-Fingerprint-Transparent-X1605ZAC-MB541WS/dp/B0DGLCTZXX/ref=sr_1_80?dib=eyJ2IjoiMSJ9.HXdmQImSBMDOIIFGAwXT2ZTVSOXS-krlorFb82NSJ9jE7cENySffLx_dobbtkmYLwPm_qiB6_5uEJWXeWznfIlN9Yqi2erOc6nbcT9SIYkoQMeS9OUjGSS0z41L7gYQ6N0RpHKrVm3SkmlRBw7Iq1JPjK6jh0FHTw9_ChM5c-n4s1Y4a0c7Z-s7o85_YIlvFyeJHjwq6V_hICRlX98LuC-Ojit5VgjIS9ds0KDNf9SQ.w53wgUN0KK9HCb8EfbU3kv6nmwUHNCnZM4x_BUPWWVE&dib_tag=se&keywords=laptop&qid=1741421243&sr=8-80,laptop,https://m.media-amazon.com/images/I/410uXF+zY5L._SY300_SX300_.jpg,"About this item Processor Intel Core i5-12500H Processor 2.5 GHz 18M Cache, up to 4.5 GHz, 4P8E Cores Perfect for multitasking and entertainment Memory  16GB DDR4 RAM Storage  512GB M.2 NVMe PCIe 4.0 SSD Graphics  Intergrated Intel Iris Xᵉ Graphics Display 16.0-inch, WUXGA 1920 x 1200 1610 aspect ratio, 60Hz refresh rate, 300nits Brightness Keyboard  Backlit Chiclet Keyboard Battery  42WHrs, 3S1P, 3-cell Li-ion On Board Wireless  Wi-Fi 5802.11ac Dual band 11  Bluetooth 5.1 Wireless Card Bluetooth version may change with OS version different. Audio  1x 3.5mm Combo Audio Jack, Webcam  720p HD camera with privacy shutter, Mic  Built-in array microphone IO Ports  1x USB 2.0 Type-A, 1x USB 3.2 Gen 1 Type-C, 2x USB 3.2 Gen 1 Type-A, 1x HDMI 1.4, 1x DC-in  See more product details",56,5389
AIR EDU11ONE Notebook/Laptop Intel N4020 4 GB RAM 128 GB SSD with Windows 11 RED,Air,15490,5,2,https://www.amazon.in/AIR-EDU11ONE-Notebook-Laptop-Windows/dp/B0D9HGW4V7/ref=sr_1_81?dib=eyJ2IjoiMSJ9.HXdmQImSBMDOIIFGAwXT2ZTVSOXS-krlorFb82NSJ9jE7cENySffLx_dobbtkmYLwPm_qiB6_5uEJWXeWznfIlN9Yqi2erOc6nbcT9SIYkoQMeS9OUjGSS0z41L7gYQ6N0RpHKrVm3SkmlRBw7Iq1JPjK6jh0FHTw9_ChM5c-n4s1Y4a0c7Z-s7o85_YIlvFyeJHjwq6V_hICRlX98LuC-Ojit5VgjIS9ds0KDNf9SQ.w53wgUN0KK9HCb8EfbU3kv6nmwUHNCnZM4x_BUPWWVE&dib_tag=se&keywords=laptop&qid=1741421243&sr=8-81,laptop,https://m.media-amazon.com/images/I/41thUUp0naL._SX300_SY300_QL70_FMwebp_.jpg,About this item Seamless 360-Degree Pivot Design Fun and learning on the GO Rugged Effortlessly upgrade to match your evolving aspirations and demands. Powered by Intel  See more product details,22,1549
"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.5cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Intel Arc GPU/Win11/MSO 21/FHD+IR Cam/1Yr ADP Free/Grey/1.4Kg), 83D2001GIN",Lenovo,107990,4.2,95,https://www.amazon.in/Lenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN/dp/B0CY2LDT1S/ref=sr_1_82?dib=eyJ2IjoiMSJ9.HXdmQImSBMDOIIFGAwXT2ZTVSOXS-krlorFb82NSJ9jE7cENySffLx_dobbtkmYLwPm_qiB6_5uEJWXeWznfIlN9Yqi2erOc6nbcT9SIYkoQMeS9OUjGSS0z41L7gYQ6N0RpHKrVm3SkmlRBw7Iq1JPjK6jh0FHTw9_ChM5c-n4s1Y4a0c7Z-s7o85_YIlvFyeJHjwq6V_hICRlX98LuC-Ojit5VgjIS9ds0KDNf9SQ.w53wgUN0KK9HCb8EfbU3kv6nmwUHNCnZM4x_BUPWWVE&dib_tag=se&keywords=laptop&qid=1741421243&sr=8-82,laptop,https://m.media-amazon.com/images/I/41PGC8WR+rL._SX300_SY300_.jpg,"The Lenovo IdeaPad Pro 5i means business. Take on pro-level tasks easily with up to the latest Intel Core Ultra 9 processors. Create, edit, and game with all-out power and speed on up to Integrated Intel Arc Graphics Series graphics. Your brilliant ideas are captured in unsurpassed realism and detail on the ample up to OLED display. Whatever it is, just let it rip.",87,10799
"DYAZO 15"" to 15.6 Inch Laptop Sleeve/Cover with Handle & Two Front Accessories Pockets Compatible for Apple, Dell, Lenovo, Asus, Hp, Samsung, Mi, MacBook and Other Notbooks (Grey)",Samsung,299,4.2,654,https://www.amazon.in/Accessories-Pockets-Compatible-Samsung-Notbooks/dp/B0BRJ7QX33/ref=sr_1_83?dib=eyJ2IjoiMSJ9.HXdmQImSBMDOIIFGAwXT2ZTVSOXS-krlorFb82NSJ9jE7cENySffLx_dobbtkmYLwPm_qiB6_5uEJWXeWznfIlN9Yqi2erOc6nbcT9SIYkoQMeS9OUjGSS0z41L7gYQ6N0RpHKrVm3SkmlRBw7Iq1JPjK6jh0FHTw9_ChM5c-n4s1Y4a0c7Z-s7o85_YIlvFyeJHjwq6V_hICRlX98LuC-Ojit5VgjIS9ds0KDNf9SQ.w53wgUN0KK9HCb8EfbU3kv6nmwUHNCnZM4x_BUPWWVE&dib_tag=se&keywords=laptop&qid=1741421243&sr=8-83,laptop,https://m.media-amazon.com/images/I/41n6NLjSS7L._SX300_SY300_QL70_FMwebp_.jpg,"About this item Product Specification Dimensions L 36 cm  H 27 cm  B 4 cm Outer material Khadi Inner Material Polyester , Water Resistant with front 2 pockets and Handel Lightweight  easy to carry This Slim and lightweight Dyazo 15.6 inches laptop sleeve gives effective laptop protection and is lightweight also. This Laptop Case can be easily kept in your briefcase, backpack, bags etc. Two front Extra Accessory pockets of it provides enough space to keep the laptop mouse, phone charger, power bank, pen stationary etc Big Size but slim This Dyazo laptop sleevebagcase is compatible for 15 to 15.6 Inches Laptops but is slim which makes it easy to carry and fit into your briefcase, backpack, bags etc. Compatible Devices This Dyazo 15.6 Inch Laptop Sleeve is compatible with all 15 to 15.6 inches laptops including Apple, Dell, Lenovo, Asus, Hp, Samsung,Mi, MacBook and all other laptops which are of size 15 to 15.6 inches Unisex design for daily use This DYAZO 15.6 laptop sleeve case is perfect for daily use for both women and mens on a business trip, travel, meeting office etc.  See more product details",37,29
"HP 15s,12th Gen Intel Core i3-1215U, 8GB DDR4, 512 GB SSD(Win 11, Office 21, Silver, 1.69kg), Anti-Glare, 15.6inch(39.6Cm), FHD Laptop, Intel UHD Graphics, Dual Speakers, HD Camera, fy5006tu",HP,33990,4.2,692,https://www.amazon.in/HP-i3-1215U-Anti-Glare-15-6inch-Graphics/dp/B0CJBL2QWY/ref=sr_1_84?dib=eyJ2IjoiMSJ9.HXdmQImSBMDOIIFGAwXT2ZTVSOXS-krlorFb82NSJ9jE7cENySffLx_dobbtkmYLwPm_qiB6_5uEJWXeWznfIlN9Yqi2erOc6nbcT9SIYkoQMeS9OUjGSS0z41L7gYQ6N0RpHKrVm3SkmlRBw7Iq1JPjK6jh0FHTw9_ChM5c-n4s1Y4a0c7Z-s7o85_YIlvFyeJHjwq6V_hICRlX98LuC-Ojit5VgjIS9ds0KDNf9SQ.w53wgUN0KK9HCb8EfbU3kv6nmwUHNCnZM4x_BUPWWVE&dib_tag=se&keywords=laptop&qid=1741421243&sr=8-84,laptop,https://m.media-amazon.com/images/I/412UMSXXm-L._SX300_SY300_QL70_FMwebp_.jpg,"The HP Laptop 15 15S-FY5006TU is a well-rounded notebook that combines performance with sleek design. Its equipped with the 12th Gen Intel Core i3-1215U processor, offering a solid performance base for productivity tasks and media consumption. The 15.6-inch FHD anti-glare screen provides a clear and comfortable viewing eXerience, reducing EYe strain during prolonged use. With 8GB DDR4 RAM and a 512GB SSD, it ensures efficient multitasking and quick access to files.",83,3399
